/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  edge_add b=3 s=17: applied=3, nested=True, p=0.000091, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=0.000055, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=0.000104, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.000104, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.000104, flip=False, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.000039, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.000717, flip=False, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.000717, flip=False, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=0.000033, flip=False, error=none
  edge_add b=3 s=61: applied=3, nested=True, p=0.000038, flip=False, error=none
  edge_add b=5 s=61: applied=5, nested=True, p=0.000038, flip=False, error=none
  edge_add b=1 s=73: applied=1, nested=True, p=0.001215, flip=False, error=none
  edge_add b=3 s=73: applied=3, nested=True, p=0.003919, flip=False, error=none
  edge_add b=5 s=73: applied=5, nested=True, p=0.002886, flip=False, error=none
  edge_add b=1 s=89: applied=1, nested=True, p=0.000050, flip=False, error=none
  edge_add b=3 s=89: applied=3, nested=True, p=0.000154, flip=False, error=none
  edge_add b=5 s=89: applied=5, nested=True, p=0.000016, flip=False, error=none
  edge_add b=1 s=101: applied=1, nested=True, p=0.000047, flip=False, error=none
  edge_add b=3 s=101: applied=3, nested=True, p=0.000059, flip=False, error=none
  edge_add b=5 s=101: applied=5, nested=True, p=0.003565, flip=False, error=none
  edge_add b=1 s=137: applied=1, nested=True, p=0.000298, flip=False, error=none
  edge_add b=3 s=137: applied=3, nested=True, p=0.000098, flip=False, error=none
  edge_add b=5 s=137: applied=5, nested=True, p=0.000098, flip=False, error=none
  edge_add b=1 s=2026: applied=1, nested=True, p=0.000045, flip=False, error=none
  edge_add b=3 s=2026: applied=3, nested=True, p=0.000016, flip=False, error=none
  edge_add b=5 s=2026: applied=5, nested=True, p=0.000016, flip=False, error=none
  edge_delete b=1 s=7: applied=1, nested=True, p=0.674619, flip=True, error=none
  edge_delete b=3 s=7: applied=3, nested=True, p=0.017161, flip=False, error=none
  edge_delete b=5 s=7: applied=5, nested=True, p=0.017161, flip=False, error=none
  edge_delete b=1 s=17: applied=1, nested=True, p=0.000039, flip=False, error=none
  edge_delete b=3 s=17: applied=3, nested=True, p=0.000049, flip=False, error=none
  edge_delete b=5 s=17: applied=5, nested=True, p=0.352582, flip=False, error=none
  edge_delete b=1 s=29: applied=1, nested=True, p=0.000138, flip=False, error=none
  edge_delete b=3 s=29: applied=3, nested=True, p=0.392748, flip=False, error=none
  edge_delete b=5 s=29: applied=5, nested=True, p=0.000149, flip=False, error=none
  edge_delete b=1 s=42: applied=1, nested=True, p=0.000039, flip=False, error=none
  edge_delete b=3 s=42: applied=3, nested=True, p=0.000057, flip=False, error=none
  edge_delete b=5 s=42: applied=5, nested=True, p=0.004928, flip=False, error=none
  edge_delete b=1 s=61: applied=1, nested=True, p=0.000033, flip=False, error=none
  edge_delete b=3 s=61: applied=3, nested=True, p=0.000354, flip=False, error=none
  edge_delete b=5 s=61: applied=5, nested=True, p=0.412451, flip=False, error=none
  edge_delete b=1 s=73: applied=1, nested=True, p=0.004928, flip=False, error=none
  edge_delete b=3 s=73: applied=3, nested=True, p=0.024843, flip=False, error=none
  edge_delete b=5 s=73: applied=5, nested=True, p=0.024843, flip=False, error=none
  edge_delete b=1 s=89: applied=1, nested=True, p=0.000641, flip=False, error=none
  edge_delete b=3 s=89: applied=3, nested=True, p=0.004928, flip=False, error=none
  edge_delete b=5 s=89: applied=5, nested=True, p=0.004928, flip=False, error=none
  edge_delete b=1 s=101: applied=1, nested=True, p=0.000138, flip=False, error=none
  edge_delete b=3 s=101: applied=3, nested=True, p=0.000261, flip=False, error=none
  edge_delete b=5 s=101: applied=5, nested=True, p=0.392748, flip=False, error=none
  edge_delete b=1 s=137: applied=1, nested=True, p=0.000033, flip=False, error=none
  edge_delete b=3 s=137: applied=3, nested=True, p=0.000032, flip=False, error=none
  edge_delete b=5 s=137: applied=5, nested=True, p=0.412451, flip=False, error=none
  edge_delete b=1 s=2026: applied=1, nested=True, p=0.000048, flip=False, error=none
  edge_delete b=3 s=2026: applied=3, nested=True, p=0.000016, flip=False, error=none
  edge_delete b=5 s=2026: applied=5, nested=True, p=0.000147, flip=False, error=none
  edge_reconnect b=1 s=7: applied=1, nested=True, p=0.000022, flip=False, error=none
  edge_reconnect b=3 s=7: applied=3, nested=True, p=0.083710, flip=False, error=none
  edge_reconnect b=5 s=7: applied=5, nested=True, p=0.083710, flip=False, error=none
  edge_reconnect b=1 s=17: applied=1, nested=True, p=0.001276, flip=False, error=none
  edge_reconnect b=3 s=17: applied=3, nested=True, p=0.002161, flip=False, error=none
  edge_reconnect b=5 s=17: applied=5, nested=True, p=0.002169, flip=False, error=none
  edge_reconnect b=1 s=29: applied=1, nested=True, p=0.000041, flip=False, error=none
  edge_reconnect b=3 s=29: applied=3, nested=True, p=0.004928, flip=False, error=none
  edge_reconnect b=5 s=29: applied=5, nested=True, p=0.004928, flip=False, error=none
  edge_reconnect b=1 s=42: applied=1, nested=True, p=0.000033, flip=False, error=none
  edge_reconnect b=3 s=42: applied=3, nested=True, p=0.000050, flip=False, error=none
  edge_reconnect b=5 s=42: applied=5, nested=True, p=0.000230, flip=False, error=none
  edge_reconnect b=1 s=61: applied=1, nested=True, p=0.270966, flip=False, error=none
  edge_reconnect b=3 s=61: applied=3, nested=True, p=0.870413, flip=True, error=none
  edge_reconnect b=5 s=61: applied=5, nested=True, p=0.047857, flip=False, error=none
  edge_reconnect b=1 s=73: applied=1, nested=True, p=0.000016, flip=False, error=none
  edge_reconnect b=3 s=73: applied=3, nested=True, p=0.270966, flip=False, error=none
  edge_reconnect b=5 s=73: applied=5, nested=True, p=0.392748, flip=False, error=none
  edge_reconnect b=1 s=89: applied=1, nested=True, p=0.000044, flip=False, error=none
  edge_reconnect b=3 s=89: applied=3, nested=True, p=0.000235, flip=False, error=none
  edge_reconnect b=5 s=89: applied=5, nested=True, p=0.000260, flip=False, error=none
  edge_reconnect b=1 s=101: applied=1, nested=True, p=0.000027, flip=False, error=none
  edge_reconnect b=3 s=101: applied=3, nested=True, p=0.000128, flip=False, error=none
  edge_reconnect b=5 s=101: applied=5, nested=True, p=0.000056, flip=False, error=none
  edge_reconnect b=1 s=137: applied=1, nested=True, p=0.000017, flip=False, error=none
  edge_reconnect b=3 s=137: applied=3, nested=True, p=0.003859, flip=False, error=none
  edge_reconnect b=5 s=137: applied=5, nested=True, p=0.000963, flip=False, error=none
  edge_reconnect b=1 s=2026: applied=1, nested=True, p=0.000641, flip=False, error=none
  edge_reconnect b=3 s=2026: applied=3, nested=True, p=0.270966, flip=False, error=none
  edge_reconnect b=5 s=2026: applied=5, nested=True, p=0.270966, flip=False, error=none
[60/60] devign__20_non_vulnerable_static_int_vfio_set_resample_eventfd: baseline p=0.115107, label=0, PDG=19/22, XFG=10
  node_add b=1 s=7: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=7: applied=3, nested=True, p=0.874045, flip=True, error=none
  node_add b=5 s=7: applied=5, nested=True, p=0.963272, flip=True, error=none
  node_add b=1 s=17: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=17: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=17: applied=5, nested=True, p=0.118137, flip=False, error=none
  node_add b=1 s=29: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=29: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=29: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=42: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=42: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=42: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=61: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=61: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=61: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.749455, flip=True, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.128239, flip=False, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.000060, flip=False, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.000000, flip=False, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.049133, flip=False, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.078573, flip=False, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.203450, flip=False, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.049133, flip=False, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.164233, flip=False, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.314419, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.177780, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.124851, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.287045, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.000060, flip=False, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.124851, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.124851, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.124851, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.177780, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.287045, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.000060, flip=False, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.130326, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.124851, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.124851, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.177780, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.183925, flip=False, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.000284, flip=False, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.177780, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.178625, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.134465, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.095559, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.031715, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.000001, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.102820, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.255411, flip=False, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.002347, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.074369, flip=False, error=none
  node_attribute_modify b=1 s=61: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=61: applied=3, nested=True, p=0.469427, flip=False, error=none
  node_attribute_modify b=5 s=61: applied=5, nested=True, p=0.999636, flip=True, error=none
  node_attribute_modify b=1 s=73: applied=1, nested=True, p=0.087866, flip=False, error=none
  node_attribute_modify b=3 s=73: applied=3, nested=True, p=0.017806, flip=False, error=none
  node_attribute_modify b=5 s=73: applied=5, nested=True, p=0.020296, flip=False, error=none
  node_attribute_modify b=1 s=89: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=89: applied=3, nested=True, p=0.308210, flip=False, error=none
  node_attribute_modify b=5 s=89: applied=5, nested=True, p=0.308210, flip=False, error=none
  node_attribute_modify b=1 s=101: applied=1, nested=True, p=0.707377, flip=True, error=none
  node_attribute_modify b=3 s=101: applied=3, nested=True, p=0.682096, flip=True, error=none
  node_attribute_modify b=5 s=101: applied=5, nested=True, p=0.578873, flip=True, error=none
  node_attribute_modify b=1 s=137: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=137: applied=3, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=5 s=137: applied=5, nested=True, p=0.012108, flip=False, error=none
  node_attribute_modify b=1 s=2026: applied=1, nested=True, p=0.115107, flip=False, error=none
  node_attribute_modify b=3 s=2026: applied=3, nested=True, p=0.020933, flip=False, error=none
  node_attribute_modify b=5 s=2026: applied=5, nested=True, p=0.048887, flip=False, error=none
  edge_add b=1 s=7: applied=1, nested=True, p=0.115107, flip=False, error=none
  edge_add b=3 s=7: applied=3, nested=True, p=0.008589, flip=False, error=none
  edge_add b=5 s=7: applied=5, nested=True, p=0.024872, flip=False, error=none
  edge_add b=1 s=17: applied=1, nested=True, p=0.115107, flip=False, error=none
  edge_add b=3 s=17: applied=3, nested=True, p=0.152593, flip=False, error=none
  edge_add b=5 s=17: applied=5, nested=True, p=0.082973, flip=False, error=none
  edge_add b=1 s=29: applied=1, nested=True, p=0.115107, flip=False, error=none
  edge_add b=3 s=29: applied=3, nested=True, p=0.003054, flip=False, error=none
  edge_add b=5 s=29: applied=5, nested=True, p=0.002046, flip=False, error=none
  edge_add b=1 s=42: applied=1, nested=True, p=0.042093, flip=False, error=none
  edge_add b=3 s=42: applied=3, nested=True, p=0.035579, flip=False, error=none
  edge_add b=5 s=42: applied=5, nested=True, p=0.024767, flip=False, error=none
  edge_add b=1 s=61: applied=1, nested=True, p=0.115107, flip=False, error=none
