/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: true=1, baseline=0 p=0.071344, correct=False, winner=19
[2/60] cvefixes__02_fixed_dl_dst_substitute: true=0, baseline=0 p=0.000000, correct=True, winner=22
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000000, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.180411, flip=True, attack_success=True, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.973800, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.670764, flip=False, attack_success=False, error=none
[59/60] devign__19_non_vulnerable_const_char_get_feature_xml: true=0, baseline=0 p=0.000039, correct=True, winner=29
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=89: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=101: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=101: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=101: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=137: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=137: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=137: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=2026: applied=1, nested=True, p=0.000318, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=2026: applied=3, nested=True, p=0.002944, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=2026: applied=5, nested=True, p=0.003606, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=7: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=7: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=7: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=17: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=17: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=17: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=29: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=29: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=29: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=42: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=42: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=42: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=61: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=61: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=61: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=73: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=73: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=73: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=89: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=89: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=89: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=101: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=101: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=101: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=137: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=137: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=137: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=1 s=2026: applied=1, nested=True, p=0.000068, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=3 s=2026: applied=3, nested=True, p=0.000027, flip=False, attack_success=False, error=none
  winner_xfg_feature_mask b=5 s=2026: applied=5, nested=True, p=0.001888, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=7: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=7: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=7: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=17: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=17: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=17: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=29: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=29: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=29: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=42: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=42: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=42: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=61: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=61: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=61: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=73: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=73: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=73: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=89: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=89: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=89: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=101: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=101: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=101: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=137: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=137: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=137: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=1 s=2026: applied=1, nested=True, p=0.000153, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=3 s=2026: applied=3, nested=True, p=0.000098, flip=False, attack_success=False, error=none
  targeted_subgraph_injection b=5 s=2026: applied=5, nested=True, p=0.000057, flip=False, attack_success=False, error=none
[60/60] devign__20_non_vulnerable_static_int_vfio_set_resample_eventfd: true=0, baseline=0 p=0.115107, correct=True, winner=27
  winner_xfg_edge_attack b=1 s=7: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=7: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=7: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=17: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=17: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=17: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=29: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=29: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=29: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=42: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=42: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=42: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=61: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=61: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=61: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=73: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=73: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=5 s=73: applied=5, nested=True, p=0.043145, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=1 s=89: applied=1, nested=True, p=0.202806, flip=False, attack_success=False, error=none
  winner_xfg_edge_attack b=3 s=89: applied=3, nested=True, p=0.098044, flip=False, attack_success=False, error=none
