/workspace/src/models/modules/gnns.py:39: UserWarning: 'nn.glob.GlobalAttention' is deprecated, use 'nn.aggr.AttentionalAggregation' instead
  self.attpool = GlobalAttention(torch.nn.Linear(config.hidden_size, 1))
[1/60] cvefixes__01_vulnerable_expand_dynamic_string_token: baseline p=0.071344, label=0, PDG=9/15, XFG=3
  node_add b=7 s=61: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=61: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=61: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=61: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=61: applied=15, nested=True, p=0.003563, flip=False, error=none
  node_add b=20 s=61: applied=20, nested=True, p=0.003563, flip=False, error=none
  node_add b=25 s=61: applied=25, nested=True, p=0.152157, flip=False, error=none
  node_add b=1 s=73: applied=1, nested=True, p=0.003563, flip=False, error=none
  node_add b=3 s=73: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=73: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=73: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=73: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=73: applied=11, nested=True, p=0.042695, flip=False, error=none
  node_add b=13 s=73: applied=13, nested=True, p=0.042695, flip=False, error=none
  node_add b=15 s=73: applied=15, nested=True, p=0.042695, flip=False, error=none
  node_add b=20 s=73: applied=20, nested=True, p=0.042695, flip=False, error=none
  node_add b=25 s=73: applied=25, nested=True, p=0.003563, flip=False, error=none
  node_add b=1 s=89: applied=1, nested=True, p=0.001836, flip=False, error=none
  node_add b=3 s=89: applied=3, nested=True, p=0.001836, flip=False, error=none
  node_add b=5 s=89: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=89: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=89: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=89: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=89: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=89: applied=15, nested=True, p=0.003563, flip=False, error=none
  node_add b=20 s=89: applied=20, nested=True, p=0.042695, flip=False, error=none
  node_add b=25 s=89: applied=25, nested=True, p=0.003563, flip=False, error=none
  node_add b=1 s=101: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=101: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_add b=5 s=101: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=101: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=101: applied=9, nested=True, p=0.152157, flip=False, error=none
  node_add b=11 s=101: applied=11, nested=True, p=0.152157, flip=False, error=none
  node_add b=13 s=101: applied=13, nested=True, p=0.152157, flip=False, error=none
  node_add b=15 s=101: applied=15, nested=True, p=0.152157, flip=False, error=none
  node_add b=20 s=101: applied=20, nested=True, p=0.152157, flip=False, error=none
  node_add b=25 s=101: applied=25, nested=True, p=0.152157, flip=False, error=none
  node_add b=1 s=137: applied=1, nested=True, p=0.001836, flip=False, error=none
  node_add b=3 s=137: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=137: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=137: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=137: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=137: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=137: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=137: applied=15, nested=True, p=0.042695, flip=False, error=none
  node_add b=20 s=137: applied=20, nested=True, p=0.042695, flip=False, error=none
  node_add b=25 s=137: applied=25, nested=True, p=0.064803, flip=False, error=none
  node_add b=1 s=2026: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_add b=3 s=2026: applied=3, nested=True, p=0.003563, flip=False, error=none
  node_add b=5 s=2026: applied=5, nested=True, p=0.003563, flip=False, error=none
  node_add b=7 s=2026: applied=7, nested=True, p=0.003563, flip=False, error=none
  node_add b=9 s=2026: applied=9, nested=True, p=0.003563, flip=False, error=none
  node_add b=11 s=2026: applied=11, nested=True, p=0.003563, flip=False, error=none
  node_add b=13 s=2026: applied=13, nested=True, p=0.003563, flip=False, error=none
  node_add b=15 s=2026: applied=15, nested=True, p=0.003563, flip=False, error=none
  node_add b=20 s=2026: applied=20, nested=True, p=0.003563, flip=False, error=none
  node_add b=25 s=2026: applied=25, nested=True, p=0.003563, flip=False, error=none
  node_delete b=1 s=7: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=7: applied=3, nested=True, p=0.000029, flip=False, error=none
  node_delete b=5 s=7: applied=5, nested=True, p=0.000029, flip=False, error=none
  node_delete b=7 s=7: applied=7, nested=True, p=0.000029, flip=False, error=none
  node_delete b=9 s=7: applied=9, nested=True, p=0.000029, flip=False, error=none
  node_delete b=11 s=7: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=7: applied=13, nested=True, p=0.000029, flip=False, error=none
  node_delete b=15 s=7: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=7: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=7: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=17: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=17: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=17: applied=5, nested=True, p=0.000029, flip=False, error=none
  node_delete b=7 s=17: applied=7, nested=True, p=0.000029, flip=False, error=none
  node_delete b=9 s=17: applied=9, nested=True, p=0.000029, flip=False, error=none
  node_delete b=11 s=17: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=17: applied=13, nested=True, p=0.000029, flip=False, error=none
  node_delete b=15 s=17: applied=15, nested=True, p=NA, flip=False, error=none
  node_delete b=20 s=17: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=17: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=29: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=29: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=29: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=29: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_delete b=9 s=29: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_delete b=11 s=29: applied=11, nested=True, p=0.001614, flip=False, error=none
  node_delete b=13 s=29: applied=13, nested=True, p=0.001614, flip=False, error=none
  node_delete b=15 s=29: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=29: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=29: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=42: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=42: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=42: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=42: applied=7, nested=True, p=0.000029, flip=False, error=none
  node_delete b=9 s=42: applied=9, nested=True, p=0.000029, flip=False, error=none
  node_delete b=11 s=42: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=42: applied=13, nested=True, p=0.000029, flip=False, error=none
  node_delete b=15 s=42: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=42: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=42: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=61: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=61: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=61: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=61: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_delete b=9 s=61: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_delete b=11 s=61: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=61: applied=13, nested=True, p=0.000029, flip=False, error=none
  node_delete b=15 s=61: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=61: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=61: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=73: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=73: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=73: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=73: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_delete b=9 s=73: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_delete b=11 s=73: applied=11, nested=True, p=0.001614, flip=False, error=none
  node_delete b=13 s=73: applied=13, nested=True, p=0.001614, flip=False, error=none
  node_delete b=15 s=73: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=73: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=73: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=89: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=89: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=89: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=89: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_delete b=9 s=89: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_delete b=11 s=89: applied=11, nested=True, p=0.001573, flip=False, error=none
  node_delete b=13 s=89: applied=13, nested=True, p=0.001573, flip=False, error=none
  node_delete b=15 s=89: applied=15, nested=True, p=0.000774, flip=False, error=none
  node_delete b=20 s=89: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=89: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=101: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=101: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=101: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=101: applied=7, nested=True, p=0.000029, flip=False, error=none
  node_delete b=9 s=101: applied=9, nested=True, p=0.000029, flip=False, error=none
  node_delete b=11 s=101: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=101: applied=13, nested=True, p=0.000029, flip=False, error=none
  node_delete b=15 s=101: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=101: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=101: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=137: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=137: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=137: applied=5, nested=True, p=0.000029, flip=False, error=none
  node_delete b=7 s=137: applied=7, nested=True, p=0.000029, flip=False, error=none
  node_delete b=9 s=137: applied=9, nested=True, p=0.000029, flip=False, error=none
  node_delete b=11 s=137: applied=11, nested=True, p=0.000029, flip=False, error=none
  node_delete b=13 s=137: applied=13, nested=True, p=NA, flip=False, error=none
  node_delete b=15 s=137: applied=15, nested=True, p=NA, flip=False, error=none
  node_delete b=20 s=137: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=137: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=1 s=2026: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_delete b=3 s=2026: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_delete b=5 s=2026: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_delete b=7 s=2026: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_delete b=9 s=2026: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_delete b=11 s=2026: applied=11, nested=True, p=0.001614, flip=False, error=none
  node_delete b=13 s=2026: applied=13, nested=True, p=0.001614, flip=False, error=none
  node_delete b=15 s=2026: applied=15, nested=True, p=0.000029, flip=False, error=none
  node_delete b=20 s=2026: applied=17, nested=True, p=NA, flip=False, error=none
  node_delete b=25 s=2026: applied=17, nested=True, p=NA, flip=False, error=none
  node_attribute_modify b=1 s=7: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=3 s=7: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=5 s=7: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=7 s=7: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=9 s=7: applied=9, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=11 s=7: applied=11, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=13 s=7: applied=13, nested=True, p=0.000391, flip=False, error=none
  node_attribute_modify b=15 s=7: applied=15, nested=True, p=0.000391, flip=False, error=none
  node_attribute_modify b=20 s=7: applied=20, nested=True, p=0.002461, flip=False, error=none
  node_attribute_modify b=25 s=7: applied=25, nested=True, p=0.000391, flip=False, error=none
  node_attribute_modify b=1 s=17: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=3 s=17: applied=3, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=5 s=17: applied=5, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=7 s=17: applied=7, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=9 s=17: applied=9, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=11 s=17: applied=11, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=13 s=17: applied=13, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=15 s=17: applied=15, nested=True, p=0.108500, flip=False, error=none
  node_attribute_modify b=20 s=17: applied=20, nested=True, p=0.108500, flip=False, error=none
  node_attribute_modify b=25 s=17: applied=25, nested=True, p=0.108500, flip=False, error=none
  node_attribute_modify b=1 s=29: applied=1, nested=True, p=0.005726, flip=False, error=none
  node_attribute_modify b=3 s=29: applied=3, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=5 s=29: applied=5, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=7 s=29: applied=7, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=9 s=29: applied=9, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=11 s=29: applied=11, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=13 s=29: applied=13, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=15 s=29: applied=15, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=20 s=29: applied=20, nested=True, p=0.076137, flip=False, error=none
  node_attribute_modify b=25 s=29: applied=25, nested=True, p=0.598755, flip=True, error=none
  node_attribute_modify b=1 s=42: applied=1, nested=True, p=0.001614, flip=False, error=none
  node_attribute_modify b=3 s=42: applied=3, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=5 s=42: applied=5, nested=True, p=0.103535, flip=False, error=none
  node_attribute_modify b=7 s=42: applied=7, nested=True, p=0.001556, flip=False, error=none
  node_attribute_modify b=9 s=42: applied=9, nested=True, p=0.001556, flip=False, error=none
  node_attribute_modify b=11 s=42: applied=11, nested=True, p=0.001556, flip=False, error=none
